case_id,symbol,signal_date,entry_date,exit_time_utc,target_return_2x,profitable,log_f7c_share,rank_pct,log_cluster_amount,signal_open_close_return,return_1d,return_3d,return_7d,range_pct,close_location,volume_ratio_20d,distance_20d_high,volatility_7d,flow_change_cluster_share,positive_flow_days_7d,negative_flow_days_7d,flow_event_count_7d,listing_age_days,entry_month,probability,select_top_25,select_top_33,select_top_50,select_top_67,train_count,fold_month
072-BIO-2026-05-03,BIO,2026-05-03,2026-05-04,2026-05-04T22:55:00+00:00,-0.17069168541224444,0,-4.639213363460743,0.011834319526627219,21.33474833974496,0.050921098366353945,0.05110377194507221,0.46522897988853895,1.0170113408939292,0.28431755964020344,0.6416781292984871,2.0329013100920004,-0.08378787878787874,0.18076601115034757,0.014512218862387488,4,1,53.0,122,2026-05,0.06801848151154237,False,False,False,False,68,2026-05
075-HYPER-2026-05-05,HYPER,2026-05-05,2026-05-06,2026-05-16T10:25:00+00:00,-0.1721000040661418,0,-6.6588612367967865,0.08284023668639054,16.214306218787623,-0.10508064516129034,-0.10493628004516864,-0.059337119606679756,-0.08145021107524208,0.22207109176641282,0.02817476521028976,3.5546316282797,-0.3821269487750557,0.04894304987268467,0.000772200193808746,1,1,2.0,124,2026-05,0.15062428831414557,False,False,False,False,68,2026-05
074-FHE-2026-05-06,FHE,2026-05-06,2026-05-07,2026-05-07T14:35:00+00:00,0.15648243579223714,1,-5.908471278515326,0.047337278106508875,20.239881972905874,0.08625128733264664,0.08625128733264664,0.8319583152409902,1.254943880277926,0.3770739064856714,0.7231999999999997,23.648218714390417,-0.10214939348797614,0.2105576423655536,0.0032431044823068634,1,3,4.0,125,2026-05,0.011554908616641399,False,False,False,False,68,2026-05
076-FLOCK-2026-05-08,FLOCK,2026-05-08,2026-05-09,2026-05-12T14:30:00+00:00,-0.16724256194252363,0,-6.329145992609435,0.047337278106508875,19.841242140890813,0.02727754237288127,0.027413587604290912,0.2772472835034572,0.34640749739673726,0.10342465753424657,0.6066225165562914,6.508368777258366,-0.09263157894736851,0.048790203438036306,0.0013130452135929243,2,5,48.0,127,2026-05,0.3618450472991694,False,False,True,True,68,2026-05
077-SXT-2026-05-09,SXT,2026-05-09,2026-05-10,2026-05-15T14:05:00+00:00,-0.13374991671229375,0,-5.348652430678895,0.01775147928994083,21.83064931920418,-0.01781895937277267,-0.017118402282453538,-0.06002728512960431,-0.15043156596794072,0.04847129008202833,0.5692307692307704,1.736607807771737,-0.24822695035460984,0.03953157199985059,0.0038825416882014604,4,1,20.0,128,2026-05,0.34528292940793104,False,False,True,True,68,2026-05
078-JOE-2026-05-11,JOE,2026-05-11,2026-05-12,2026-05-13T14:05:00+00:00,-0.16920082339615483,0,-6.06246596787154,0.047337278106508875,19.868593069613684,0.037212984956452866,0.037212984956452866,0.07157464212678932,0.10315789473684212,0.09593199757134174,0.6308016877637138,2.8303933492375837,-0.03231763619575245,0.01697956365687587,0.0021445183534011822,3,0,15.0,130,2026-05,0.4056348809583027,False,True,True,True,68,2026-05
081-NEWT-2026-05-12,NEWT,2026-05-12,2026-05-13,2026-05-16T06:45:00+00:00,-0.17910759571944723,0,-4.234424817257163,0.011834319526627219,20.361479545437053,-0.04872035689128906,-0.04916686223891109,-0.03844784620861508,0.07210902355120408,0.07009169702298701,0.254480286738352,0.9260102252323476,-0.0790998977156494,0.027024467277004867,0.014466046966047535,3,4,27.0,131,2026-05,0.6531271608575175,True,True,True,True,68,2026-05
079-SAPIEN-2026-05-13,SAPIEN,2026-05-13,2026-05-14,2026-05-18T04:00:00+00:00,-0.029681301297819263,0,-6.799928675594722,0.08284023668639054,20.611803069471247,-0.005525317499587734,-0.005525317499587734,0.12427745664739898,0.19609204522912105,0.13228917794885398,0.507023411371238,1.7621803593455132,-0.13864285714285718,0.03278521307754451,0.001379053649542508,1,6,89.0,132,2026-05,0.15060180355311614,False,False,False,False,68,2026-05
080-ACX-2026-05-13,ACX,2026-05-13,2026-05-14,2026-05-28T00:00:00+00:00,0.009923847596974955,1,-6.57105691784778,0.0650887573964497,20.560219996721987,-0.028039531142266094,-0.028039531142266094,-0.08125135781012383,-0.039736603088101785,0.049379770992366456,0.17874396135265788,1.7886957460337964,-0.12005826050769863,0.03664560481687487,0.0004888351813172238,2,5,43.0,132,2026-05,0.20177843823922434,False,False,False,True,68,2026-05
084-TNSR-2026-05-15,TNSR,2026-05-15,2026-05-16,2026-05-28T03:30:00+00:00,-0.171662779757199,0,-5.509675169915571,0.04142011834319527,19.625290320330183,-0.06449309852451224,-0.06427041180671267,-0.14821235102925245,-0.09983970689260369,0.09754204398447608,0.1750663129973476,0.8239348410481995,-0.20777912132204757,0.04015361624798472,0.0030915238744055385,3,0,3.0,134,2026-05,0.2505856487725821,False,False,False,True,68,2026-05
082-TOWNS-2026-05-16,TOWNS,2026-05-16,2026-05-17,2026-05-20T12:05:00+00:00,0.13724684875930737,1,-5.195641944285125,0.03550295857988166,21.167909970109903,-0.023226216990136828,-0.023226216990136828,-0.08111343909009283,-0.2036316472114138,0.07123745819397986,0.3755868544600927,0.8076965900261447,-0.2346048366990775,0.024862768219412176,0.008186465185127023,4,3,96.0,135,2026-05,0.566183612285876,True,True,True,True,68,2026-05
083-EDU-2026-05-17,EDU,2026-05-17,2026-05-18,2026-06-01T00:00:00+00:00,0.09608676777629999,1,-6.101978280663107,0.05325443786982249,20.225970778452368,-0.032509463371186764,-0.03229398663697103,-0.12222222222222223,-0.16265176334553855,0.11837327523602026,0.43762781186094146,0.6801128486732734,-0.2443478260869565,0.0417443158575087,0.003039486046136794,2,4,79.0,136,2026-05,0.1867970269402726,False,False,False,True,68,2026-05
085-COOKIE-2026-05-19,COOKIE,2026-05-19,2026-05-20,2026-05-22T08:25:00+00:00,-0.18150458664552405,0,-6.380647931007974,0.047337278106508875,19.6699683106624,-0.10353798126951108,-0.10353798126951108,0.042347247428917045,-0.0912447257383967,0.15338526063511093,0.21093749999999956,3.1871971468815414,-0.16277939747327508,0.06570554881487506,0.0017179181495553168,1,1,9.0,138,2026-05,0.049579417719373596,False,False,False,False,68,2026-05
087-PROM-2026-05-19,PROM,2026-05-19,2026-05-20,2026-05-29T02:35:00+00:00,-0.12624843078222042,0,-5.587910843167684,0.029585798816568046,15.71408345338948,-0.05184534270650254,-0.05184534270650254,-0.3900508762012437,-0.4744276668290307,0.14218009478673,0.16,17.012395995506907,-0.514838129496403,0.12501325122112428,0.004961203619001781,1,2,30.0,138,2026-05,0.06652322750320835,False,False,False,False,68,2026-05
086-FIDA-2026-05-21,FIDA,2026-05-21,2026-05-22,2026-05-22T02:50:00+00:00,-0.17749645814126835,0,-6.074070149437685,0.04142011834319527,20.09581803254043,0.17718587145338738,0.17718587145338738,0.90177736202058,1.2340659340659341,0.6127744510978044,0.5754614549402823,101.31444992288407,-0.1613036303630363,0.25202547137906034,0.002243039202713549,4,2,43.0,140,2026-05,0.009102363098525629,False,False,False,False,68,2026-05
088-AWE-2026-05-23,AWE,2026-05-23,2026-05-24,2026-06-07T00:00:00+00:00,0.13203507166296768,1,-6.218815104318626,0.01775147928994083,20.983422923433015,0.0034850348503485673,0.0034850348503485673,-0.046180826188620405,-0.11514822848879247,0.0627543371171555,0.7713310580204784,1.594049680245496,-0.17244294167371088,0.03484508093377787,0.0010074941500877379,3,3,72.0,142,2026-05,0.28260566581154895,False,False,False,True,68,2026-05
089-HFT-2026-05-23,HFT,2026-05-23,2026-05-24,2026-05-25T03:15:00+00:00,-0.16910297052952905,0,-6.3838208090235735,0.03550295857988166,20.222556825463037,0.016597510373443924,0.01744186046511631,-0.1084425036390102,-0.1268709907341411,0.08124459809853057,0.7234042553191491,1.642309309022263,-0.3043725156161272,0.05476221415383589,0.002581641904664319,1,5,22.0,142,2026-05,0.12068063531344261,False,False,False,False,68,2026-05
090-NXPC-2026-05-23,NXPC,2026-05-23,2026-05-24,2026-06-06T04:15:00+00:00,0.1012024925092867,1,-6.436735850705757,0.04142011834319527,18.536919035722047,0.05624060150375931,0.05655836341756926,0.08328192473781626,0.03751846381093049,0.10659272951324716,0.76878612716763,5.511664471548053,-0.0492690850027071,0.03048373550609867,0.0016913751689272727,3,4,17.0,142,2026-05,0.6108524081995055,True,True,True,True,68,2026-05
091-TOSHI-2026-05-26,TOSHI,2026-05-26,2026-05-27,2026-06-02T15:30:00+00:00,-0.1870991478827828,0,-6.065699865903206,0.011834319526627219,26.277051311887945,-0.02506265664160412,-0.02506265664160412,-0.0488997555012225,-0.060953530476765216,0.04848093083387206,0.11999999999999898,0.7985040959668075,-0.245026686074721,0.022785344278770842,0.0024526339468940376,3,1,7.0,145,2026-05,0.0635434659729749,False,False,False,False,68,2026-05
093-BIO-2026-05-26,BIO,2026-05-26,2026-05-27,2026-05-28T03:20:00+00:00,-0.18275410320827645,0,-6.59550459181161,0.029585798816568046,21.33474833974496,-0.023414344991108393,-0.023414344991108393,-0.04215116279069764,-0.022835112692763948,0.06050263729444616,0.36923076923076836,0.45158722617418307,-0.4646628757108042,0.03891719875263247,0.0005892635442487675,4,0,15.0,145,2026-05,0.21961540602346563,False,False,False,True,68,2026-05
092-VANRY-2026-05-27,VANRY,2026-05-27,2026-05-28,2026-05-29T11:10:00+00:00,-0.17141169856669047,0,-5.363964403453165,0.011834319526627219,20.803793872291948,-0.00853970964987194,-0.00832799487508007,-0.03390888287913463,-0.08275725854236626,0.06649168853893284,0.2368421052631576,1.2830949064758834,-0.2783216783216783,0.02989005129094773,0.004612152002507111,5,2,20.0,146,2026-05,0.7258438140922312,True,True,True,True,68,2026-05
094-AIXBT-2026-06-02,AIXBT,2026-06-02,2026-06-03,2026-06-04T02:05:00+00:00,-0.2296588710529821,0,-5.096746964009831,0.03550295857988166,19.60540470253405,-0.10323468685478321,-0.10261707988980717,-0.07784854918612882,-0.15444516547696308,0.1514195583596214,0.1822916666666665,1.1414126063889631,-0.2435413642960813,0.048496438881116245,0.006116611795151458,1,0,1.0,152,2026-06,0.04534454968655293,False,False,False,False,89,2026-06
095-SKL-2026-06-03,SKL,2026-06-03,2026-06-04,2026-06-04T02:05:00+00:00,-0.17082944377404874,0,-6.3503403824783415,0.07692307692307693,22.008304522802298,-0.00189753320683117,-0.00189753320683117,-0.09466437177280551,-0.08680555555555558,0.05758157389635321,0.1666666666666657,1.1594531669511172,-0.25495750708215303,0.03006066761047545,0.001887846713545405,1,1,8.0,153,2026-06,0.04556239363152887,False,False,False,False,89,2026-06
096-STO-2026-06-04,STO,2026-06-04,2026-06-05,2026-06-05T06:15:00+00:00,-0.17250103921566717,0,-4.90770337255298,0.01775147928994083,19.22144350676,-0.14886552296624234,-0.14886552296624234,0.016355526185362512,0.011842105263157876,0.2562068965517239,0.2368775235531627,10.095088025794926,-0.3264725202539961,0.13864860338722013,0.007483106057716009,1,3,5.0,154,2026-06,0.027346959567947984,False,False,False,False,89,2026-06
097-PHA-2026-06-06,PHA,2026-06-06,2026-06-07,2026-06-21T00:00:00+00:00,0.38734861683184674,1,-4.41599097831207,0.01775147928994083,20.234685976288038,-0.04275607505382961,-0.04275607505382961,-0.18491356731272923,-0.2717060613152352,0.10904255319148937,0.31707317073170693,0.46862763310883043,-0.5004815409309792,0.055783887250617656,0.012090249218788766,4,3,24.0,156,2026-06,0.3810172246013221,False,False,True,True,89,2026-06
098-SXT-2026-06-06,SXT,2026-06-06,2026-06-07,2026-06-10T11:35:00+00:00,-0.16944719673363107,0,-6.439986208998062,0.05917159763313609,21.83064931920418,-0.029103608847497076,-0.029103608847497076,-0.21394910461828465,-0.29441624365482233,0.09595959595959602,0.5526315789473686,2.870816073747888,-0.4106007067137809,0.04020162582911321,0.0026529360533844083,3,3,19.0,156,2026-06,0.053212738765046105,False,False,False,False,89,2026-06
100-BLUR-2026-06-06,BLUR,2026-06-06,2026-06-07,2026-06-18T07:45:00+00:00,-0.07180011235015005,0,-4.132590934428804,0.011834319526627219,21.293320313445413,0.002402402402402304,0.002402402402402304,-0.15193089430894302,-0.20975378787878785,0.08985132514544292,0.8776978417266188,1.3481238287808355,-0.29399323181049075,0.04530639242722938,0.016876435611004156,2,4,18.0,156,2026-06,0.1682034698907907,False,False,False,False,89,2026-06
099-FIDA-2026-06-08,FIDA,2026-06-08,2026-06-09,2026-06-10T17:45:00+00:00,-0.15198781900875769,0,-4.939393458010237,0.029585798816568046,20.09581803254043,-0.1159813809154383,-0.11563833915405508,0.23322510822510822,-0.02979991485738609,0.23498233215547693,0.028195488721804676,1.5627406983635361,-0.5299092409240924,0.1195090319006871,0.007615914350295382,1,6,23.0,158,2026-06,0.24487298431130458,False,False,False,True,89,2026-06
101-EDU-2026-06-09,EDU,2026-06-09,2026-06-10,2026-06-23T08:25:00+00:00,0.017578211376361064,1,-4.400442257283286,0.01775147928994083,20.225970778452368,-0.08983849259757737,-0.08953214405923926,-0.09501505520240883,-0.37311703360370796,0.10995154677599706,0.07457627118644114,1.7459365599480827,-0.44375899650421546,0.05522327498148483,0.015078467626118025,1,6,38.0,159,2026-06,0.2501233400405848,False,False,False,True,89,2026-06
102-USUAL-2026-06-10,USUAL,2026-06-10,2026-06-11,2026-06-24T16:05:00+00:00,-0.04621035115270511,0,-3.8197537625884492,0.011834319526627219,20.907701820914006,-0.012618296529968265,-0.012618296529968265,-0.04378818737270873,-0.20759493670886064,0.07986870897155351,0.34246575342465796,1.0323432703300557,-0.3773209549071618,0.05977887090174161,0.0234734112604116,1,3,10.0,160,2026-06,0.20737480569955985,False,False,False,True,89,2026-06
103-FLOCK-2026-06-13,FLOCK,2026-06-13,2026-06-14,2026-06-18T11:45:00+00:00,-0.16894079920253735,0,-6.469143874506406,0.08284023668639054,19.841242140890813,0.03256379100850548,0.033065888645757324,0.1228858350951374,0.07842639593908629,0.17209876543209868,0.28550932568149207,4.447599622017209,-0.3836669567740064,0.026943490939532605,0.000728113321089961,5,2,16.0,163,2026-06,0.6447211025440487,True,True,True,True,89,2026-06
106-TA-2026-06-16,TA,2026-06-16,2026-06-17,2026-06-27T19:40:00+00:00,-0.0334848427387241,0,-4.6571662770705196,0.03550295857988166,19.897207434775744,0.08552631578947367,0.08584381398069607,-0.002686366689053088,-0.03746435053150121,0.1545347813325506,0.5802469135802462,0.5081869572909494,-0.3541793511350788,0.0889695701913884,0.009517905725741866,1,2,3.0,166,2026-06,0.15833329251220463,False,False,False,False,89,2026-06
104-SAPIEN-2026-06-17,SAPIEN,2026-06-17,2026-06-18,2026-06-27T04:05:00+00:00,-0.09717134016109846,0,-4.520480690432039,0.023668639053254437,20.611803069471247,-0.03487389887776038,-0.03440782325244485,-0.04887620406707105,0.06046141607000788,0.10277531364846038,0.13193588162762032,1.2069209881908238,-0.264078027235922,0.03807713109756971,0.02224611076785414,1,6,15.0,167,2026-06,0.38842761649994245,False,True,True,True,89,2026-06
105-ZEREBRO-2026-06-19,ZEREBRO,2026-06-19,2026-06-20,2026-06-20T05:10:00+00:00,-0.17260646623865505,0,-6.283291613585815,0.047337278106508875,20.4125557707978,0.037703473542642474,0.038329466357308606,0.9737143865220077,0.6479599351892769,0.27520443018321106,0.574330042313117,13.768146136840228,-0.09186468881267884,0.1923912063658563,0.0020357311614200868,1,2,4.0,169,2026-06,0.09304290100168927,False,False,False,False,89,2026-06
108-USUAL-2026-06-21,USUAL,2026-06-21,2026-06-22,2026-06-24T16:55:00+00:00,-0.19894419032772004,0,-4.34794020311219,0.01775147928994083,20.907701820914006,-0.02268244575936873,-0.02364532019704424,0.007113821138211351,-0.03599221789883256,0.06026557711950975,0.20338983050847503,0.5911900656254536,-0.24753227031131353,0.01658145069735591,0.013390733868802018,2,4,17.0,171,2026-06,0.47224811272648276,True,True,True,True,89,2026-06
109-MUBARAK-2026-06-21,MUBARAK,2026-06-21,2026-06-22,2026-06-24T16:55:00+00:00,-0.18771479597196583,0,-6.826713362147085,0.07692307692307693,19.228232265225046,0.01139601139601143,0.012357414448669113,0.024038461538461453,-0.04054054054054057,0.09441233140655103,0.27551020408163207,0.9826758871377664,-0.1459502806736167,0.027146357142886695,0.000498860207832273,1,1,13.0,171,2026-06,0.07303296289084081,False,False,False,False,89,2026-06
107-WET-2026-06-23,WET,2026-06-23,2026-06-24,2026-07-06T08:40:00+00:00,0.14654779751327174,1,-5.516489866163515,0.047337278106508875,19.19523892657244,-0.06002976682652561,-0.05956320317670416,-0.0842597067826647,-0.07351263243683781,0.1542591267000717,0.11136890951276128,2.6424766731835683,-0.18730340291678582,0.03822422560053123,0.00821216868177115,4,2,18.0,173,2026-06,0.26023068897224083,False,False,False,True,89,2026-06
110-ID-2026-06-24,ID,2026-06-24,2026-06-25,2026-06-28T00:30:00+00:00,-0.04828113935544842,0,-3.6046596475285964,0.011834319526627219,20.984602527289326,0.13626834381551367,0.135928143712575,0.22942320155541163,0.22190016103059573,0.2843107153822535,0.5799136069114472,5.718971658506546,-0.10349716446124768,0.10650347793031284,0.027223472583565153,1,1,9.0,174,2026-06,0.14834087444176727,False,False,False,False,89,2026-06
111-AIOT-2026-06-26,AIOT,2026-06-26,2026-06-27,2026-07-07T22:15:00+00:00,-0.057574892291154034,0,-2.591074182584996,0.005917159763313609,19.97611743703064,0.03137902559867878,0.03159198843691913,-0.17092598738798548,-0.37267704671019597,0.10020661157024802,0.3216494845360822,0.5711430474470125,-0.49697946033024576,0.07477277395530829,0.0749394981308686,1,0,2.0,176,2026-06,0.14488919273216588,False,False,False,False,89,2026-06
112-SXT-2026-06-27,SXT,2026-06-27,2026-06-28,2026-07-08T02:20:00+00:00,-0.05168147704002096,0,-4.121954034927409,0.03550295857988166,21.83064931920418,-0.04867442839107872,-0.04880785413744748,-0.06131487889273357,-0.1444430427652328,0.058222222222222175,0.08142493638676819,0.5466504153442466,-0.3877956309803213,0.01601543990179372,0.016626376411188283,1,5,18.0,177,2026-06,0.40522525351336286,False,True,True,True,89,2026-06
113-GMT-2026-06-29,GMT,2026-06-29,2026-06-30,2026-07-14T00:00:00+00:00,-0.04997646341046513,0,-3.902200705484803,0.023668639053254437,21.301052035254074,0.01200000000000001,0.01200000000000001,0.014705882352941346,-0.06985294117647056,0.045698924731182755,0.4411764705882363,0.8729805158147266,-0.12658227848101256,0.022708346980325984,0.03604176705363626,3,3,75.0,179,2026-06,0.41433428701299047,False,True,True,True,89,2026-06
114-VANRY-2026-07-01,VANRY,2026-07-01,2026-07-02,2026-07-03T06:10:00+00:00,-0.20075977078101848,0,-5.570281830060902,0.04142011834319527,20.803793872291948,0.07113821138211374,0.07113821138211374,0.06393001345895022,0.003809523809523707,0.12922326715430166,0.7843665768194066,1.4383359925236447,-0.18463125322331098,0.033531777216491816,0.003893469000091557,4,3,120.0,181,2026-07,0.4396065535728889,False,True,True,True,109,2026-07
117-STO-2026-07-04,STO,2026-07-04,2026-07-05,2026-07-08T09:50:00+00:00,-0.1689676901444801,0,-4.900164193974406,0.01775147928994083,19.22144350676,0.009963960144159456,0.010178117048346147,0.03994760969220712,0.01903743315508022,0.04256684491978602,0.4472361809045239,0.6661671248040434,-0.2527058823529411,0.016518374180749217,0.00762692566340725,1,2,6.0,184,2026-07,0.3341834656523423,False,False,True,True,109,2026-07
116-C98-2026-07-06,C98,2026-07-06,2026-07-07,2026-07-21T00:00:00+00:00,-0.04420250408274362,0,-5.44992746441873,0.03550295857988166,19.225749852983064,0.0,0.0007581501137223778,-0.02654867256637161,0.05515587529976007,0.06984126984126982,0.6818181818181812,0.8571367709598124,-0.10871033085752868,0.030193122540522137,0.0067505365710694475,1,3,18.0,186,2026-07,0.2333454969203442,False,False,False,True,109,2026-07
115-PIPPIN-2026-07-07,PIPPIN,2026-07-07,2026-07-08,2026-07-22T00:00:00+00:00,-0.09304499747549849,0,-6.200702808258288,0.07100591715976332,20.309065708000833,-0.10859251449657348,-0.10859251449657348,-0.13193018480492813,-0.011111111111111072,0.14645858343337315,0.1024590163934428,0.8328673514799012,-0.30095080611823055,0.11606414610207343,0.002561166405818491,2,2,6.0,187,2026-07,0.022163986674409077,False,False,False,False,109,2026-07
